code,country,year,avoidable_deaths
CAN,Canada,2016,42866.0
CAN,Canada,2016,161.6
CAN,Canada,2017,23699.0
CAN,Canada,2017,31699.0
CAN,Canada,2017,124.0
CAN,Canada,2017,56.1
CAN,Canada,2017,72401.0
CAN,Canada,2017,17003.0
CAN,Canada,2017,28213.0
CAN,Canada,2017,12489.0
CAN,Canada,2017,48702.0
CAN,Canada,2017,11210.0
CAN,Canada,2017,184.4
CAN,Canada,2017,84.6
CAN,Canada,2017,140.7
CAN,Canada,2017,229.3
CAN,Canada,2017,60.3
CAN,Canada,2017,64.7
CAN,Canada,2017,44188.0
CAN,Canada,2017,164.6
CAN,Canada,2018,24006.0
CAN,Canada,2018,33155.0
CAN,Canada,2018,126.3
CAN,Canada,2018,54.6
CAN,Canada,2018,74751.0
CAN,Canada,2018,17590.0
CAN,Canada,2018,28766.0
CAN,Canada,2018,12830.0
CAN,Canada,2018,50745.0
CAN,Canada,2018,11176.0
CAN,Canada,2018,186.0
CAN,Canada,2018,85.6
CAN,Canada,2018,140.1
CAN,Canada,2018,233.2
CAN,Canada,2018,59.6
CAN,Canada,2018,64.9
CAN,Canada,2018,45985.0
CAN,Canada,2018,168.3
CAN,Canada,2019,32419.5
CAN,Canada,2019,120.5
CAN,Canada,2019,54.0
CAN,Canada,2019,73838.0
CAN,Canada,2019,17174.0
CAN,Canada,2019,28483.0
CAN,Canada,2019,12935.5
CAN,Canada,2019,49593.5
CAN,Canada,2019,11309.0
CAN,Canada,2019,179.4
CAN,Canada,2019,81.4
CAN,Canada,2019,135.4
CAN,Canada,2019,224.8
CAN,Canada,2019,58.9
CAN,Canada,2019,64.0
CAN,Canada,2019,45355.0
CAN,Canada,2019,160.8
CAN,Canada,2019,24244.5
CHE,Switzerland,2000,86.2
CHE,Switzerland,2000,6919.0
CHE,Switzerland,2000,299.5
CHE,Switzerland,2000,5104.5
CHE,Switzerland,2000,213.3
CHE,Switzerland,2000,75.3
CHE,Switzerland,2000,9622.0
CHE,Switzerland,2000,67.2
CHE,Switzerland,2000,142.5
CHE,Switzerland,2000,14738.0
CHE,Switzerland,2000,2714.5
CHE,Switzerland,2000,2401.5
CHE,Switzerland,2000,9633.5
CHE,Switzerland,2000,140.6
CHE,Switzerland,2000,5116.0
CHE,Switzerland,2000,216.3
CHE,Switzerland,2000,75.7
CHE,Switzerland,2000,2703.0
CHE,Switzerland,2001,76.6
CHE,Switzerland,2001,6747.5
CHE,Switzerland,2001,281.4
CHE,Switzerland,2001,4703.0
CHE,Switzerland,2001,204.7
CHE,Switzerland,2001,71.3
CHE,Switzerland,2001,9194.0
CHE,Switzerland,2001,62.5
CHE,Switzerland,2001,133.8
CHE,Switzerland,2001,14043.0
CHE,Switzerland,2001,2592.5
CHE,Switzerland,2001,2256.5
CHE,Switzerland,2001,9340.0
CHE,Switzerland,2001,134.6
CHE,Switzerland,2001,4849.0
CHE,Switzerland,2001,203.4
CHE,Switzerland,2001,68.8
CHE,Switzerland,2001,2446.5
CHE,Switzerland,2002,74.9
CHE,Switzerland,2002,6511.0
CHE,Switzerland,2002,268.8
CHE,Switzerland,2002,4683.5
CHE,Switzerland,2002,193.8
CHE,Switzerland,2002,8956.0
CHE,Switzerland,2002,61.1
CHE,Switzerland,2002,131.7
CHE,Switzerland,2002,13802.0
CHE,Switzerland,2002,2607.5
CHE,Switzerland,2002,2238.5
CHE,Switzerland,2002,9118.5
CHE,Switzerland,2002,129.2
CHE,Switzerland,2002,4846.0
CHE,Switzerland,2002,70.6
CHE,Switzerland,2002,196.5
CHE,Switzerland,2002,67.3
CHE,Switzerland,2002,2445.0
CHE,Switzerland,2003,71.4
CHE,Switzerland,2003,6335.5
CHE,Switzerland,2003,258.5
CHE,Switzerland,2003,4595.5
CHE,Switzerland,2003,187.0
CHE,Switzerland,2003,8685.0
CHE,Switzerland,2003,60.9
CHE,Switzerland,2003,131.8
CHE,Switzerland,2003,13560.0
CHE,Switzerland,2003,2629.0
CHE,Switzerland,2003,2246.0
CHE,Switzerland,2003,8964.5
CHE,Switzerland,2003,126.3
CHE,Switzerland,2003,4875.0
CHE,Switzerland,2003,70.9
CHE,Switzerland,2003,192.0
CHE,Switzerland,2003,65.7
CHE,Switzerland,2003,2349.5
CHE,Switzerland,2004,66.9
CHE,Switzerland,2004,6178.5
CHE,Switzerland,2004,246.0
CHE,Switzerland,2004,4371.0
CHE,Switzerland,2004,179.1
CHE,Switzerland,2004,8426.0
CHE,Switzerland,2004,57.2
CHE,Switzerland,2004,123.0
CHE,Switzerland,2004,13017.0
CHE,Switzerland,2004,2467.5
CHE,Switzerland,2004,2123.5
CHE,Switzerland,2004,8646.0
CHE,Switzerland,2004,120.1
CHE,Switzerland,2004,4591.0
CHE,Switzerland,2004,65.8
CHE,Switzerland,2004,181.7
CHE,Switzerland,2004,61.6
CHE,Switzerland,2004,2247.5
CHE,Switzerland,2005,67.5
CHE,Switzerland,2005,6292.5
CHE,Switzerland,2005,4384.0
CHE,Switzerland,2005,179.5
CHE,Switzerland,2005,8597.0
CHE,Switzerland,2005,55.2
CHE,Switzerland,2005,122.6
CHE,Switzerland,2005,13230.0
CHE,Switzerland,2005,247.0
CHE,Switzerland,2005,2553.5
CHE,Switzerland,2005,2079.5
CHE,Switzerland,2005,8846.0
CHE,Switzerland,2005,121.2
CHE,Switzerland,2005,4633.0
CHE,Switzerland,2005,67.4
CHE,Switzerland,2005,182.2
CHE,Switzerland,2005,60.9
CHE,Switzerland,2005,2304.5
CHE,Switzerland,2006,64.3
CHE,Switzerland,2006,5922.0
CHE,Switzerland,2006,4281.0
CHE,Switzerland,2006,166.0
CHE,Switzerland,2006,8158.0
CHE,Switzerland,2006,53.8
CHE,Switzerland,2006,122.3
CHE,Switzerland,2006,12823.0
CHE,Switzerland,2006,230.3
CHE,Switzerland,2006,2620.0
CHE,Switzerland,2006,2045.0
CHE,Switzerland,2006,8542.0
CHE,Switzerland,2006,115.4
CHE,Switzerland,2006,4665.0
CHE,Switzerland,2006,68.5
CHE,Switzerland,2006,174.1
CHE,Switzerland,2006,58.7
CHE,Switzerland,2006,2236.0
CHE,Switzerland,2007,61.7
CHE,Switzerland,2007,6183.5
CHE,Switzerland,2007,4220.0
CHE,Switzerland,2007,170.4
CHE,Switzerland,2007,8377.0
CHE,Switzerland,2007,52.7
CHE,Switzerland,2007,120.6
CHE,Switzerland,2007,13037.0
CHE,Switzerland,2007,232.1
CHE,Switzerland,2007,2633.5
CHE,Switzerland,2007,2026.5
CHE,Switzerland,2007,8817.0
CHE,Switzerland,2007,117.3
CHE,Switzerland,2007,4660.0
CHE,Switzerland,2007,67.9
CHE,Switzerland,2007,174.2
CHE,Switzerland,2007,56.9
CHE,Switzerland,2007,2193.5
CHE,Switzerland,2008,57.7
CHE,Switzerland,2008,6048.0
CHE,Switzerland,2008,4200.5
CHE,Switzerland,2008,163.0
CHE,Switzerland,2008,8140.0
CHE,Switzerland,2008,53.9
CHE,Switzerland,2008,119.7
CHE,Switzerland,2008,12838.0
CHE,Switzerland,2008,220.7
CHE,Switzerland,2008,2589.5
CHE,Switzerland,2008,2108.5
CHE,Switzerland,2008,8637.5
CHE,Switzerland,2008,112.9
CHE,Switzerland,2008,4698.0
CHE,Switzerland,2008,65.7
CHE,Switzerland,2008,168.4
CHE,Switzerland,2008,55.5
CHE,Switzerland,2008,2092.0
CHE,Switzerland,2009,2567.0
CHE,Switzerland,2009,59.2
CHE,Switzerland,2009,5995.5
CHE,Switzerland,2009,4277.5
CHE,Switzerland,2009,158.0
CHE,Switzerland,2009,8187.0
CHE,Switzerland,2009,52.5
CHE,Switzerland,2009,116.5
CHE,Switzerland,2009,12840.0
CHE,Switzerland,2009,217.2
CHE,Switzerland,2009,2086.0
CHE,Switzerland,2009,8562.5
CHE,Switzerland,2009,109.7
CHE,Switzerland,2009,4653.0
CHE,Switzerland,2009,64.1
CHE,Switzerland,2009,165.4
CHE,Switzerland,2009,55.6
CHE,Switzerland,2009,2191.5
CHE,Switzerland,2010,2512.0
CHE,Switzerland,2010,56.9
CHE,Switzerland,2010,5788.0
CHE,Switzerland,2010,4218.0
CHE,Switzerland,2010,149.5
CHE,Switzerland,2010,7943.0
CHE,Switzerland,2010,51.1
CHE,Switzerland,2010,112.6
CHE,Switzerland,2010,12518.0
CHE,Switzerland,2010,206.3
CHE,Switzerland,2010,2063.0
CHE,Switzerland,2010,8300.0
CHE,Switzerland,2010,104.3
CHE,Switzerland,2010,4575.0
CHE,Switzerland,2010,61.6
CHE,Switzerland,2010,158.1
CHE,Switzerland,2010,53.7
CHE,Switzerland,2010,2155.0
CHE,Switzerland,2011,54.6
CHE,Switzerland,2011,5681.5
CHE,Switzerland,2011,4053.5
CHE,Switzerland,2011,144.5
CHE,Switzerland,2011,7794.0
CHE,Switzerland,2011,47.1
CHE,Switzerland,2011,107.5
CHE,Switzerland,2011,12240.0
CHE,Switzerland,2011,199.0
CHE,Switzerland,2011,1941.0
CHE,Switzerland,2011,8186.5
CHE,Switzerland,2011,101.3
CHE,Switzerland,2011,4446.0
CHE,Switzerland,2011,60.4
CHE,Switzerland,2011,151.9
CHE,Switzerland,2011,50.6
CHE,Switzerland,2011,2112.5
CHE,Switzerland,2011,2505.0
CHE,Switzerland,2012,51.0
CHE,Switzerland,2012,5717.0
CHE,Switzerland,2012,3964.0
CHE,Switzerland,2012,142.1
CHE,Switzerland,2012,7739.0
CHE,Switzerland,2012,46.2
CHE,Switzerland,2012,107.4
CHE,Switzerland,2012,12268.0
CHE,Switzerland,2012,193.1
CHE,Switzerland,2012,1942.0
CHE,Switzerland,2012,8304.0
CHE,Switzerland,2012,100.7
CHE,Switzerland,2012,4529.0
CHE,Switzerland,2012,61.2
CHE,Switzerland,2012,149.1
CHE,Switzerland,2012,48.4
CHE,Switzerland,2012,2022.0
CHE,Switzerland,2012,2587.0
CHE,Switzerland,2013,49.6
CHE,Switzerland,2013,5778.5
CHE,Switzerland,2013,3918.0
CHE,Switzerland,2013,140.3
CHE,Switzerland,2013,7800.0
CHE,Switzerland,2013,44.1
CHE,Switzerland,2013,104.7
CHE,Switzerland,2013,12310.0
CHE,Switzerland,2013,189.9
CHE,Switzerland,2013,1896.5
CHE,Switzerland,2013,8392.0
CHE,Switzerland,2013,99.6
CHE,Switzerland,2013,4510.0
CHE,Switzerland,2013,60.6
CHE,Switzerland,2013,146.3
CHE,Switzerland,2013,46.7
CHE,Switzerland,2013,2021.5
CHE,Switzerland,2013,2613.5
CHE,Switzerland,2014,49.0
CHE,Switzerland,2014,5525.0
CHE,Switzerland,2014,3916.0
CHE,Switzerland,2014,131.1
CHE,Switzerland,2014,7564.0
CHE,Switzerland,2014,42.8
CHE,Switzerland,2014,102.4
CHE,Switzerland,2014,12065.0
CHE,Switzerland,2014,180.1
CHE,Switzerland,2014,1877.0
CHE,Switzerland,2014,8149.0
CHE,Switzerland,2014,94.6
CHE,Switzerland,2014,4501.0
CHE,Switzerland,2014,59.6
CHE,Switzerland,2014,140.4
CHE,Switzerland,2014,45.8
CHE,Switzerland,2014,2039.0
CHE,Switzerland,2014,2624.0
CHE,Switzerland,2015,5804.5
CHE,Switzerland,2015,47.9
CHE,Switzerland,2015,3958.0
CHE,Switzerland,2015,135.0
CHE,Switzerland,2015,7848.0
CHE,Switzerland,2015,42.8
CHE,Switzerland,2015,99.8
CHE,Switzerland,2015,12323.0
CHE,Switzerland,2015,182.9
CHE,Switzerland,2015,1914.5
CHE,Switzerland,2015,8365.0
CHE,Switzerland,2015,95.2
CHE,Switzerland,2015,4475.0
CHE,Switzerland,2015,57.0
CHE,Switzerland,2015,140.4
CHE,Switzerland,2015,45.2
CHE,Switzerland,2015,2043.5
CHE,Switzerland,2015,2560.5
CHE,Switzerland,2016,5530.5
CHE,Switzerland,2016,43.3
CHE,Switzerland,2016,3807.0
CHE,Switzerland,2016,126.0
CHE,Switzerland,2016,7421.0
CHE,Switzerland,2016,42.2
CHE,Switzerland,2016,98.8
CHE,Switzerland,2016,11918.0
CHE,Switzerland,2016,169.3
CHE,Switzerland,2016,1916.5
CHE,Switzerland,2016,8111.0
CHE,Switzerland,2016,90.7
CHE,Switzerland,2016,4497.0
CHE,Switzerland,2016,56.6
CHE,Switzerland,2016,133.3
CHE,Switzerland,2016,42.7
CHE,Switzerland,2016,1890.5
CHE,Switzerland,2016,2580.5
CHE,Switzerland,2017,5511.0
CHE,Switzerland,2017,44.0
CHE,Switzerland,2017,3824.5
CHE,Switzerland,2017,123.6
CHE,Switzerland,2017,7464.0
CHE,Switzerland,2017,40.4
CHE,Switzerland,2017,96.1
CHE,Switzerland,2017,11920.0
CHE,Switzerland,2017,167.7
CHE,Switzerland,2017,1871.5
CHE,Switzerland,2017,8095.5
CHE,Switzerland,2017,89.1
CHE,Switzerland,2017,4456.0
CHE,Switzerland,2017,55.7
CHE,Switzerland,2017,131.2
CHE,Switzerland,2017,42.1
CHE,Switzerland,2017,1953.0
CHE,Switzerland,2017,2584.5
CHE,Switzerland,2018,43.4
CHE,Switzerland,2018,3787.0
CHE,Switzerland,2018,120.1
CHE,Switzerland,2018,5400.0
CHE,Switzerland,2018,7349.0
CHE,Switzerland,2018,39.4
CHE,Switzerland,2018,97.5
CHE,Switzerland,2018,11906.0
CHE,Switzerland,2018,163.5
CHE,Switzerland,2018,1838.0
CHE,Switzerland,2018,8119.0
CHE,Switzerland,2018,88.6
CHE,Switzerland,2018,4557.0
CHE,Switzerland,2018,58.1
CHE,Switzerland,2018,129.8
CHE,Switzerland,2018,41.3
CHE,Switzerland,2018,1949.0
CHE,Switzerland,2018,2719.0
CHE,Switzerland,2019,41.8
CHE,Switzerland,2019,3737.5
CHE,Switzerland,2019,115.3
CHE,Switzerland,2019,5249.5
CHE,Switzerland,2019,7143.0
CHE,Switzerland,2019,39.0
CHE,Switzerland,2019,93.6
CHE,Switzerland,2019,11577.0
CHE,Switzerland,2019,157.2
CHE,Switzerland,2019,1844.0
CHE,Switzerland,2019,7839.5
CHE,Switzerland,2019,84.4
CHE,Switzerland,2019,4434.0
CHE,Switzerland,2019,54.6
CHE,Switzerland,2019,124.8
CHE,Switzerland,2019,40.3
CHE,Switzerland,2019,1893.5
CHE,Switzerland,2019,2590.0
CHL,Chile,2000,15159.5
CHL,Chile,2000,304.3
CHL,Chile,2000,11662.5
CHL,Chile,2000,131.1
CHL,Chile,2000,6201.5
CHL,Chile,2000,21361.0
CHL,Chile,2000,97.3
CHL,Chile,2000,5552.0
CHL,Chile,2000,194.9
CHL,Chile,2000,5461.0
CHL,Chile,2000,198.0
CHL,Chile,2000,435.4
CHL,Chile,2000,112.4
CHL,Chile,2000,307.3
CHL,Chile,2000,20711.5
CHL,Chile,2000,32374.0
CHL,Chile,2000,11013.0
CHL,Chile,2000,100.7
CHL,Chile,2001,15738.5
CHL,Chile,2001,308.6
CHL,Chile,2001,12161.0
CHL,Chile,2001,135.5
CHL,Chile,2001,6523.5
CHL,Chile,2001,22262.0
CHL,Chile,2001,98.5
CHL,Chile,2001,5891.5
CHL,Chile,2001,199.5
CHL,Chile,2001,5637.5
CHL,Chile,2001,203.7
CHL,Chile,2001,444.1
CHL,Chile,2001,115.1
CHL,Chile,2001,314.6
CHL,Chile,2001,21630.0
CHL,Chile,2001,33791.0
CHL,Chile,2001,11529.0
CHL,Chile,2001,105.2
CHL,Chile,2002,15569.5
CHL,Chile,2002,300.5
CHL,Chile,2002,11486.0
CHL,Chile,2002,126.6
CHL,Chile,2002,6187.5
CHL,Chile,2002,91.7
CHL,Chile,2002,5827.5
CHL,Chile,2002,194.7
CHL,Chile,2002,5298.5
CHL,Chile,2002,194.8
CHL,Chile,2002,427.1
CHL,Chile,2002,107.4
CHL,Chile,2002,302.1
CHL,Chile,2002,21397.0
CHL,Chile,2002,21757.0
CHL,Chile,2002,32883.0
CHL,Chile,2002,11126.0
CHL,Chile,2002,103.1
CHL,Chile,2003,15684.0
CHL,Chile,2003,297.6
CHL,Chile,2003,11302.5
CHL,Chile,2003,122.6
CHL,Chile,2003,6038.0
CHL,Chile,2003,89.6
CHL,Chile,2003,5954.5
CHL,Chile,2003,193.7
CHL,Chile,2003,5264.5
CHL,Chile,2003,193.1
CHL,Chile,2003,420.2
CHL,Chile,2003,104.3
CHL,Chile,2003,298.0
CHL,Chile,2003,21638.5
CHL,Chile,2003,21722.0
CHL,Chile,2003,32941.0
CHL,Chile,2003,11219.0
CHL,Chile,2003,103.5
CHL,Chile,2004,15526.5
CHL,Chile,2004,289.2
CHL,Chile,2004,120.6
CHL,Chile,2004,6072.5
CHL,Chile,2004,89.6
CHL,Chile,2004,5854.0
CHL,Chile,2004,187.9
CHL,Chile,2004,5364.0
CHL,Chile,2004,11436.5
CHL,Chile,2004,189.5
CHL,Chile,2004,409.7
CHL,Chile,2004,103.4
CHL,Chile,2004,291.3
CHL,Chile,2004,21380.5
CHL,Chile,2004,21599.0
CHL,Chile,2004,32817.0
CHL,Chile,2004,11218.0
CHL,Chile,2004,99.9
CHL,Chile,2005,15152.5
CHL,Chile,2005,275.7
CHL,Chile,2005,118.3
CHL,Chile,2005,6079.5
CHL,Chile,2005,86.4
CHL,Chile,2005,5729.0
CHL,Chile,2005,179.6
CHL,Chile,2005,5259.0
CHL,Chile,2005,11338.5
CHL,Chile,2005,182.3
CHL,Chile,2005,394.1
CHL,Chile,2005,100.8
CHL,Chile,2005,280.3
CHL,Chile,2005,20881.5
CHL,Chile,2005,21232.0
CHL,Chile,2005,32220.0
CHL,Chile,2005,10988.0
CHL,Chile,2005,95.9
CHL,Chile,2006,15087.0
CHL,Chile,2006,267.5
CHL,Chile,2006,115.1
CHL,Chile,2006,6093.0
CHL,Chile,2006,84.5
CHL,Chile,2006,5792.0
CHL,Chile,2006,175.3
CHL,Chile,2006,5208.0
CHL,Chile,2006,11301.0
CHL,Chile,2006,179.3
CHL,Chile,2006,382.6
CHL,Chile,2006,98.4
CHL,Chile,2006,273.7
CHL,Chile,2006,20879.0
CHL,Chile,2006,21180.0
CHL,Chile,2006,32180.0
CHL,Chile,2006,11000.0
CHL,Chile,2006,94.8
CHL,Chile,2007,14912.5
CHL,Chile,2007,258.7
CHL,Chile,2007,113.8
CHL,Chile,2007,6198.5
CHL,Chile,2007,84.2
CHL,Chile,2007,5691.0
CHL,Chile,2007,169.3
CHL,Chile,2007,5325.0
CHL,Chile,2007,11523.5
CHL,Chile,2007,175.2
CHL,Chile,2007,372.5
CHL,Chile,2007,97.7
CHL,Chile,2007,267.0
CHL,Chile,2007,20603.5
CHL,Chile,2007,21111.0
CHL,Chile,2007,32127.0
CHL,Chile,2007,11016.0
CHL,Chile,2007,90.9
CHL,Chile,2008,14985.0
CHL,Chile,2008,251.4
CHL,Chile,2008,110.5
CHL,Chile,2008,6183.0
CHL,Chile,2008,79.4
CHL,Chile,2008,5727.0
CHL,Chile,2008,165.0
CHL,Chile,2008,5165.0
CHL,Chile,2008,11348.0
CHL,Chile,2008,168.1
CHL,Chile,2008,361.9
CHL,Chile,2008,93.5
CHL,Chile,2008,258.5
CHL,Chile,2008,20712.0
CHL,Chile,2008,21168.0
CHL,Chile,2008,32060.0
CHL,Chile,2008,10892.0
CHL,Chile,2008,88.7
CHL,Chile,2009,170.1
CHL,Chile,2009,15527.5
CHL,Chile,2009,253.0
CHL,Chile,2009,111.8
CHL,Chile,2009,6499.5
CHL,Chile,2009,82.1
CHL,Chile,2009,5833.0
CHL,Chile,2009,165.5
CHL,Chile,2009,5478.0
CHL,Chile,2009,11977.5
CHL,Chile,2009,364.8
CHL,Chile,2009,95.7
CHL,Chile,2009,261.2
CHL,Chile,2009,21360.5
CHL,Chile,2009,22027.0
CHL,Chile,2009,33338.0
CHL,Chile,2009,11311.0
CHL,Chile,2009,88.0
CHL,Chile,2010,173.7
CHL,Chile,2010,15579.0
CHL,Chile,2010,247.8
CHL,Chile,2010,113.8
CHL,Chile,2010,6757.0
CHL,Chile,2010,82.3
CHL,Chile,2010,6195.0
CHL,Chile,2010,164.9
CHL,Chile,2010,5596.0
CHL,Chile,2010,12353.0
CHL,Chile,2010,361.6
CHL,Chile,2010,96.8
CHL,Chile,2010,261.7
CHL,Chile,2010,21774.0
CHL,Chile,2010,22336.0
CHL,Chile,2010,34127.0
CHL,Chile,2010,11791.0
CHL,Chile,2010,91.3
CHL,Chile,2011,14990.5
CHL,Chile,2011,232.1
CHL,Chile,2011,103.3
CHL,Chile,2011,6353.5
CHL,Chile,2011,77.3
CHL,Chile,2011,5928.0
CHL,Chile,2011,154.8
CHL,Chile,2011,5419.0
CHL,Chile,2011,11772.5
CHL,Chile,2011,335.4
CHL,Chile,2011,89.3
CHL,Chile,2011,244.1
CHL,Chile,2011,20918.5
CHL,Chile,2011,21344.0
CHL,Chile,2011,32691.0
CHL,Chile,2011,11347.0
CHL,Chile,2011,85.7
CHL,Chile,2011,163.0
CHL,Chile,2012,14944.5
CHL,Chile,2012,226.4
CHL,Chile,2012,101.4
CHL,Chile,2012,6381.5
CHL,Chile,2012,78.5
CHL,Chile,2012,6063.0
CHL,Chile,2012,152.0
CHL,Chile,2012,5642.0
CHL,Chile,2012,12023.5
CHL,Chile,2012,327.8
CHL,Chile,2012,89.0
CHL,Chile,2012,241.0
CHL,Chile,2012,21007.5
CHL,Chile,2012,21326.0
CHL,Chile,2012,33031.0
CHL,Chile,2012,11705.0
CHL,Chile,2012,85.4
CHL,Chile,2012,163.9
CHL,Chile,2013,15102.5
CHL,Chile,2013,222.2
CHL,Chile,2013,106.4
CHL,Chile,2013,6930.5
CHL,Chile,2013,78.6
CHL,Chile,2013,6034.5
CHL,Chile,2013,148.6
CHL,Chile,2013,5787.5
CHL,Chile,2013,12718.0
CHL,Chile,2013,328.6
CHL,Chile,2013,91.5
CHL,Chile,2013,240.1
CHL,Chile,2013,21137.0
CHL,Chile,2013,22033.0
CHL,Chile,2013,33855.0
CHL,Chile,2013,11822.0
CHL,Chile,2013,82.6
CHL,Chile,2013,161.2
CHL,Chile,2014,15264.0
CHL,Chile,2014,218.5
CHL,Chile,2014,107.0
CHL,Chile,2014,7136.0
CHL,Chile,2014,78.5
CHL,Chile,2014,6099.0
CHL,Chile,2014,146.4
CHL,Chile,2014,5937.0
CHL,Chile,2014,13073.0
CHL,Chile,2014,325.5
CHL,Chile,2014,91.6
CHL,Chile,2014,238.0
CHL,Chile,2014,21363.0
CHL,Chile,2014,22400.0
CHL,Chile,2014,34436.0
CHL,Chile,2014,12036.0
CHL,Chile,2014,81.4
CHL,Chile,2014,159.8
CHL,Chile,2015,214.0
CHL,Chile,2015,15346.0
CHL,Chile,2015,102.6
CHL,Chile,2015,7061.0
CHL,Chile,2015,76.7
CHL,Chile,2015,6265.5
CHL,Chile,2015,144.1
CHL,Chile,2015,5960.5
CHL,Chile,2015,13021.5
CHL,Chile,2015,316.6
CHL,Chile,2015,88.7
CHL,Chile,2015,232.8
CHL,Chile,2015,21611.5
CHL,Chile,2015,22407.0
CHL,Chile,2015,34633.0
CHL,Chile,2015,12226.0
CHL,Chile,2015,81.1
CHL,Chile,2015,157.7
CHL,Chile,2016,204.3
CHL,Chile,2016,15123.0
CHL,Chile,2016,96.6
CHL,Chile,2016,6853.0
CHL,Chile,2016,74.5
CHL,Chile,2016,6228.5
CHL,Chile,2016,138.4
CHL,Chile,2016,5929.5
CHL,Chile,2016,12782.5
CHL,Chile,2016,300.9
CHL,Chile,2016,84.8
CHL,Chile,2016,223.2
CHL,Chile,2016,21351.5
CHL,Chile,2016,21976.0
CHL,Chile,2016,34134.0
CHL,Chile,2016,12158.0
CHL,Chile,2016,78.5
CHL,Chile,2016,153.0
CHL,Chile,2017,193.6
CHL,Chile,2017,14774.5
CHL,Chile,2017,93.7
CHL,Chile,2017,6883.5
CHL,Chile,2017,72.2
CHL,Chile,2017,6090.5
CHL,Chile,2017,131.4
CHL,Chile,2017,5935.5
CHL,Chile,2017,12819.0
CHL,Chile,2017,287.3
CHL,Chile,2017,82.2
CHL,Chile,2017,213.6
CHL,Chile,2017,20865.0
CHL,Chile,2017,21658.0
CHL,Chile,2017,33684.0
CHL,Chile,2017,12026.0
CHL,Chile,2017,74.6
CHL,Chile,2017,146.8
CHL,Chile,2018,14419.5
CHL,Chile,2018,92.1
CHL,Chile,2018,7005.5
CHL,Chile,2018,182.3
CHL,Chile,2018,69.5
CHL,Chile,2018,5866.0
CHL,Chile,2018,123.3
CHL,Chile,2018,5890.0
CHL,Chile,2018,12895.5
CHL,Chile,2018,274.4
CHL,Chile,2018,80.0
CHL,Chile,2018,203.4
CHL,Chile,2018,20285.5
CHL,Chile,2018,21425.0
CHL,Chile,2018,33181.0
CHL,Chile,2018,11756.0
CHL,Chile,2018,69.4
CHL,Chile,2018,138.8
CHL,Chile,2019,14838.0
CHL,Chile,2019,93.2
CHL,Chile,2019,7333.0
CHL,Chile,2019,181.5
CHL,Chile,2019,72.0
CHL,Chile,2019,6058.0
CHL,Chile,2019,123.1
CHL,Chile,2019,6280.0
CHL,Chile,2019,13613.0
CHL,Chile,2019,274.7
CHL,Chile,2019,81.9
CHL,Chile,2019,205.0
CHL,Chile,2019,20896.0
CHL,Chile,2019,22171.0
CHL,Chile,2019,34509.0
CHL,Chile,2019,12338.0
CHL,Chile,2019,69.4
CHL,Chile,2019,141.4
COL,Colombia,2000,36511.0
COL,Colombia,2000,18727.5
COL,Colombia,2000,18440.0
COL,Colombia,2000,18071.0
COL,Colombia,2000,73175.5
COL,Colombia,2000,55104.5
COL,Colombia,2000,37167.5
COL,Colombia,2000,262.0
COL,Colombia,2000,73832.0
COL,Colombia,2000,110343.0
COL,Colombia,2000,140.2
COL,Colombia,2000,376.7
COL,Colombia,2000,402.2
COL,Colombia,2000,517.3
COL,Colombia,2000,293.3
COL,Colombia,2000,153.8
COL,Colombia,2000,139.5
COL,Colombia,2000,140.6
COL,Colombia,2001,36310.0
COL,Colombia,2001,18299.0
COL,Colombia,2001,18097.5
COL,Colombia,2001,18212.5
COL,Colombia,2001,74239.5
COL,Colombia,2001,56027.0
COL,Colombia,2001,36396.5
COL,Colombia,2001,260.1
COL,Colombia,2001,74326.0
COL,Colombia,2001,110636.0
COL,Colombia,2001,137.2
COL,Colombia,2001,375.6
COL,Colombia,2001,397.3
COL,Colombia,2001,513.5
COL,Colombia,2001,287.6
COL,Colombia,2001,151.4
COL,Colombia,2001,136.2
COL,Colombia,2001,138.0
COL,Colombia,2002,35748.0
COL,Colombia,2002,17582.0
COL,Colombia,2002,17484.0
COL,Colombia,2002,18264.0
COL,Colombia,2002,75360.0
COL,Colombia,2002,35066.0
COL,Colombia,2002,256.5
COL,Colombia,2002,74678.0
COL,Colombia,2002,110426.0
COL,Colombia,2002,133.4
COL,Colombia,2002,373.0
COL,Colombia,2002,389.9
COL,Colombia,2002,507.4
COL,Colombia,2002,279.4
COL,Colombia,2002,57096.0
COL,Colombia,2002,147.2
COL,Colombia,2002,132.2
COL,Colombia,2002,134.4
COL,Colombia,2003,35914.0
COL,Colombia,2003,17732.0
COL,Colombia,2003,17880.5
COL,Colombia,2003,18033.5
COL,Colombia,2003,67669.5
COL,Colombia,2003,35612.5
COL,Colombia,2003,237.0
COL,Colombia,2003,67368.0
COL,Colombia,2003,103282.0
COL,Colombia,2003,134.0
COL,Colombia,2003,334.7
COL,Colombia,2003,371.0
COL,Colombia,2003,469.5
COL,Colombia,2003,278.6
COL,Colombia,2003,49636.0
COL,Colombia,2003,145.6
COL,Colombia,2003,133.0
COL,Colombia,2003,134.8
COL,Colombia,2004,35019.0
COL,Colombia,2004,17789.5
COL,Colombia,2004,17338.0
COL,Colombia,2004,66023.5
COL,Colombia,2004,35470.5
COL,Colombia,2004,227.3
COL,Colombia,2004,66475.0
